Project ID	Project	Project Author Count	Project Revision Count	Project Stability Ratio	Modularised Project Stability Ratio	Project Instability Ratio	Modularised Project Instability Ratio	Project Module Count	Project LOC	CBO	DIT	LCOM	NOC	RFC	WMC	Project Duration	Project Order
660	sli4j	2	131	0.512096774	0.584400797	0.487903226	0.415599203	13	96	0.323529412	2.205882353	26.94117647	0.941176471	3.764705882	1.705882353	123	1
368	isi-practicas-5	2	306	0.92961165	0.798675909	0.07038835	0.201324091	2	449	1.979591837	1.469387755	51.95918367	0	5.93877551	5.93877551	205	1
489	msi-wumpus	2	39	0.974576271	0.974576271	0.025423729	0.025423729	1	139	2.6875	1.5	66.125	0	10.3125	10.3125	58	0
126	cnde	2	41	0.625	0.625	0.375	0.375	1	363	1.827586207	1.172413793	44.68965517	0	8.068965517	8.068965517	19	1
656	siusbox	2	28	0.569620253	0.557142857	0.430379747	0.442857143	4	985	0.863013699	1.534246575	42.84931507	0.068493151	7.178082192	6.397260274	78	1
670	sp2010	3	40	0.422222222	0.565811966	0.577777778	0.434188034	5	39	0	1	52.5	0	6	6	14	0
190	dominiq-upgma	2	13	1	1	0	0	2	165	2.294117647	1.058823529	32.52941176	0	4.294117647	4.294117647	2	1
71	bgu3d	3	74	0.827309237	0.827309237	0.172690763	0.172690763	1	10893	6.747757848	2.188340807	53.7926009	0.59529148	36.05269058	12.63116592	82	1
657	sjmf	2	91	0.7625	0.710569716	0.2375	0.289430284	6	739	2.93877551	1.346938776	27.51020408	0.12244898	7.87755102	6.040816327	79	0
478	mjcompiler	2	61	0.872093023	0.835227721	0.127906977	0.164772279	7	280	5.793103448	1.534482759	51	0.5	8.396551724	6.551724138	85	0
644	simple-university-webservice	2	35	0.921052632	0.872230576	0.078947368	0.127769424	2	213	1.44	1.4	20.12	0.16	4.92	3.84	18	0
106	cglithumspeed	4	152	0.390625	0.401418251	0.609375	0.598581749	6	356	4.228571429	1.771428571	41.2	0.428571429	19.85714286	9.542857143	79	0
804	ws-interface	2	36	0.6	0.644444444	0.4	0.355555556	2	73	0.833333333	1.5	11	0.333333333	4.333333333	2.333333333	4	1
642	simple-hcard-manager-webservice	2	29	0.583333333	0.602396514	0.416666667	0.397603486	3	646	2.84	2.28	21.4	0.72	8.54	4.48	17	1
366	isg3-luis-paco-moi-manu	3	239	0.516025641	0.561295198	0.483974359	0.438704802	3	330	3.103448276	1.172413793	42.10344828	0.137931034	9.275862069	8.034482759	103	1
748	travelling-salesman	2	34	0.95	0.95	0.05	0.05	1	95	1.416666667	1.083333333	38.41666667	0.083333333	6.25	5.916666667	9	1
721	tla-tpe2	2	20	1	0.761904762	0	0.238095238	3	56	0.333333333	1	34.66666667	0	4	4	1	1
164	daca	4	69	0.826086957	0.581439394	0.173913043	0.418560606	4	337	1.617647059	1.617647059	55.52941176	0	4.823529412	4.823529412	68	0
432	lhsisdis	2	37	0.964285714	0.918918919	0.035714286	0.081081081	2	169	2	1	52.5	0	6.5	6.5	13	1
727	tpcorreo-servidor	2	10	0.918367347	0.793367347	0.081632653	0.206632653	3	98	0.727272727	1.727272727	82.45454545	0	2.909090909	2.909090909	48	1
663	smjf	2	39	0.769230769	0.779264214	0.230769231	0.220735786	2	1343	3.186440678	1.406779661	23.23728814	0.101694915	7.033898305	5.508474576	12	1
726	tpcorreo-comun	2	48	0.950980392	0.913232982	0.049019608	0.086767018	3	147	2.736842105	1	41	0	6.421052632	6.421052632	50	1
725	tpcorreo-admin	2	25	0.89	0.899733728	0.11	0.100266272	3	138	1.571428571	1.357142857	32.85714286	0	3.571428571	3.571428571	49	1
471	middleware-thesis-system	4	47	0.416666667	0.494736842	0.583333333	0.505263158	4	222	0.967741935	1.161290323	36.67741935	0	4.741935484	4.741935484	5	1
602	robots7570	3	45	0.314285714	0.297121926	0.685714286	0.702878074	3	131	0.6	1.4	52.6	0	6.4	6.4	34	0
12	afeedreader	2	98	0.75	0.75	0.25	0.25	1	331	1.7	1.5	61.46666667	0.033333333	6.333333333	6.266666667	43	0
583	pvi-euler-plotter	2	33	0.555555556	0.62962963	0.444444444	0.37037037	3	61	3.6	1.4	76	0	16.4	16.2	8	1
535	pbsom	2	28	0.977777778	0.977777778	0.022222222	0.022222222	1	390	1.821428571	1.571428571	46.17857143	0.25	8.892857143	6.107142857	44	1
240	facebook4gwt	3	41	0.393316195	0.544987147	0.606683805	0.455012853	2	160	2.833333333	1.416666667	51.08333333	0	11.04166667	11.04166667	388	0
229	eproject4aptech	4	186	0.506578947	0.512061404	0.493421053	0.487938596	2	1067	1.369369369	1.603603604	29.5045045	0	8.09009009	8.09009009	37	0
143	controladorfuzzy	2	28	0.75	0.759259259	0.25	0.240740741	2	218	0.538461538	1.384615385	35.92307692	0	4.923076923	4.923076923	9	1
159	csof5201svn	2	83	0.989795918	0.712122153	0.010204082	0.287877847	7	563	2.492957746	1.183098592	43.64788732	0	5.85915493	5.85915493	48	1
325	ibaguice	2	700	0.760810811	0.712174484	0.239189189	0.287825516	13	331	1.542372881	1.525423729	25.42372881	0.694915254	9.542372881	6.728813559	369	1
540	peque-java	2	19	1	0.944444444	0	0.055555556	2	31	1	1.5	72	0	11	11	2	0
94	caloriestracker	2	68	0.545454545	0.545454545	0.454545455	0.454545455	1	188	2.333333333	1.466666667	51.6	0	7.533333333	7.533333333	43	1
35	analisisiv	2	40	0.828947368	0.828947368	0.171052632	0.171052632	1	214	2.076923077	1.269230769	42.46153846	0	6.230769231	6.230769231	341	0
628	seoma	3	216	0.783171521	0.654039822	0.216828479	0.345960178	15	2544	2.847457627	1.584745763	38.71610169	0.36440678	7.63559322	4.470338983	308	1
621	sdeapv	3	23	0.337278107	0.337278107	0.662721893	0.662721893	1	64	2.111111111	1	36.11111111	0	11.55555556	11.55555556	337	1
465	md8www	2	270	0.983974359	0.71399061	0.016025641	0.28600939	2	947	3.197530864	1.469135802	56.45679012	0.160493827	6.925925926	6.111111111	155	1
256	fpuna-ii-ia-2010-tp1	2	12	0.375	0.333333333	0.625	0.666666667	2	92	0.888888889	1.222222222	28.44444444	0	4.666666667	4.666666667	3	0
257	fpuna-ii-pw-2010	2	25	0.75	0.765625	0.25	0.234375	2	194	1.9	1.45	82.5	0	6.85	6.85	3	1
222	engenhariadesoftwareufcg	4	213	0.447826087	0.746145833	0.552173913	0.253854167	5	1626	6.572580645	2.258064516	47.32258065	0.782258065	22.96774194	20.49193548	114	1
93	calegarioprojects	3	93	0.35394402	0.734634146	0.64605598	0.265365854	12	807	0.963636364	1.218181818	28.41818182	0	4.654545455	4.654545455	1309	1
459	maven-migrate-plugin	2	117	0.857894737	0.857894737	0.142105263	0.142105263	1	170	0.565217391	2.695652174	29.65217391	0.695652174	7.913043478	3.47826087	94	1
206	easyfjp-imp	2	746	0.894230769	0.897994799	0.105769231	0.102005201	4	484	2.75862069	1.586206897	38.70689655	0.379310345	10.94827586	7.293103448	363	1
612	saas-tools	2	200	0.70045045	0.67115873	0.29954955	0.32884127	4	415	2.745762712	1.271186441	42.22033898	0.13559322	6.627118644	6.152542373	221	1
239	experepodos	2	9	0.75	0.84375	0.25	0.15625	6	246	2.611111111	1.222222222	54.16666667	0	7.472222222	7.472222222	1	1
689	swp10	4	287	0.74375	0.645670996	0.25625	0.354329004	6	2337	3.889189189	1.713513514	32.05405405	0.451351351	12.94594595	6.318918919	39	0
410	junice	2	129	0.521352313	0.521352313	0.478647687	0.478647687	1	272	2.205128205	1.307692308	32.23076923	0.076923077	2.435897436	2.307692308	280	1
438	locatedefgersin67	2	54	0.52	0.768181818	0.48	0.231818182	3	489	1.795454545	1.477272727	46.93181818	0.159090909	6.272727273	6	24	0
693	talleris	4	24	0.409090909	0.409090909	0.590909091	0.590909091	1	32	1	1	37.66666667	0	9.333333333	9.333333333	10	0
120	clickframes-seam2	2	40	0.50462963	0.566550926	0.49537037	0.433449074	2	79	2	1.25	51.25	0	9	9	107	0
504	nightingalehealth	3	61	0.666666667	0.676190476	0.333333333	0.323809524	2	559	1.933333333	1.266666667	42.6	0	5.566666667	5.566666667	10	0
520	openwebcullera	2	356	0.567142857	0.501811594	0.432857143	0.498188406	3	1320	2.827160494	1.160493827	60.51851852	0.049382716	8.962962963	8.518518519	349	1
659	skype-command-line	2	27	0.50974026	0.533085962	0.49025974	0.466914038	2	517	3.975903614	1.626506024	32.80722892	0.56626506	11.55421687	7.963855422	307	0
119	clickframes	2	28	0.473684211	0.598997494	0.526315789	0.401002506	6	1730	3.787037037	1.606481481	48.77777778	0.384259259	15.10185185	7.537037037	94	1
711	testis	4	21	0.40625	0.40625	0.59375	0.59375	1	56	1.5	1	22	0	8.166666667	8.166666667	7	1
800	work2	4	165	0.681818182	0.700962001	0.318181818	0.299037999	3	1160	1.633333333	1.25	23.91666667	0	4.766666667	4.766666667	10	0
279	gone-to-get	2	66	0.820197044	0.887808418	0.179802956	0.112191582	6	1139	1.643678161	1.885057471	57.75862069	0.333333333	8.793103448	5.770114943	202	1
458	mattespill	6	98	0.595833333	0.609084699	0.404166667	0.390915301	2	200	1.814814815	2.407407407	17	0.444444444	4.481481481	2.333333333	39	0
179	digsumtypenumber321	2	5	0.2	0.466666667	0.8	0.533333333	2	87	0.666666667	1.166666667	37.5	0	7.5	7.5	4	1
559	project3-environmentalpleasure	3	100	1	1	0	0	2	345	3.636363636	1.272727273	41.68181818	0	9.636363636	9.636363636	4	0
498	mytrash	3	339	0.896604938	0.675758201	0.103395062	0.324241799	6	2247	1.526315789	1.447368421	42.27631579	0.236842105	13.52631579	12.69736842	215	0
505	novaracing	2	53	0.50136612	0.510955233	0.49863388	0.489044767	2	264	3.607142857	1.75	60.89285714	0.5	18.71428571	10.5	365	1
204	dvectoriel	3	114	0.412894376	0.604340439	0.587105624	0.395659561	4	240	2.291666667	1.916666667	52.375	0.416666667	30.29166667	15.79166667	242	0
228	eproc-sulut	2	86	0.684210526	0.689387403	0.315789474	0.310612597	2	834	4.506666667	1.826666667	43.37333333	0.413333333	14.33333333	7.76	18	1
570	projetoredes2010	3	29	0.462962963	0.498765432	0.537037037	0.501234568	3	164	2.681818182	1.318181818	49.5	0	5.545454545	5.545454545	17	1
499	mytrashbox	3	250	0.42393736	0.600776007	0.57606264	0.399223993	3	4804	2.748502994	1.826347305	38.53293413	0.48502994	19.16167665	11.00598802	297	1
569	projeto-redes	3	14	0.714285714	0.714285714	0.285714286	0.285714286	1	94	1.666666667	1	47.66666667	0	6.666666667	6.666666667	6	1
662	smartshop-project	5	646	0.745631068	0.746945636	0.254368932	0.253054364	3	5174	4.96692112	1.592875318	48.2697201	1.012722646	7.089058524	4.949109415	102	0
431	lexic-analizer-compiladores	2	30	0.65	0.663461538	0.35	0.336538462	2	260	3.857142857	1.476190476	48.23809524	0.047619048	11.61904762	10.33333333	19	1
708	tecnicasdiseniogrupo20	2	213	0.955357143	0.74921875	0.044642857	0.25078125	3	400	1.869047619	1.428571429	41.64285714	0.178571429	7.976190476	6.630952381	55	1
607	rtsurv	4	203	0.854166667	0.854903199	0.145833333	0.145096801	2	302	2.033333333	1.633333333	27.7	0.033333333	3.5	3.266666667	23	1
760	ubsblackjack	6	72	0.5	0.5	0.5	0.5	1	136	2.25	1.5	40	0.083333333	5.75	5	19	0
551	portable-tools	2	9	0.071428571	0.662337662	0.928571429	0.337662338	8	2183	2.793650794	1.095238095	37.11904762	0.007936508	5.722222222	5.658730159	13	1
55	atlasreoptimization	3	89	0.483333333	0.483333333	0.516666667	0.516666667	1	129	4.181818182	1.363636364	65.27272727	0.272727273	15.54545455	14.18181818	19	1
716	tictactoe3d-android	2	83	0.517906336	0.51094773	0.482093664	0.48905227	2	253	2.75	1.3	56.95	0	10.2	10.2	362	1
652	sistema-anticrisis	3	18	0.334876543	0.394002456	0.665123457	0.605997544	4	296	2.484848485	1.151515152	38.51515152	0.151515152	7.454545455	6	215	1
221	enduro	2	26	1	1	0	0	4	172	2.074074074	1.074074074	40.7037037	0.074074074	9.037037037	8.37037037	3	0
595	restaurante-poo	2	60	1	1	0	0	2	236	2.708333333	1.333333333	41.04166667	0.083333333	10.125	9.041666667	22	0
501	neoclinica	2	182	0.507142857	0.507142857	0.492857143	0.492857143	1	49	0.125	1.875	83.25	0	2.625	2.625	69	1
521	orarend	2	54	0.730769231	0.730769231	0.269230769	0.269230769	1	139	2.3	1.4	35.5	0	7.5	7.5	12	1
815	yywork3	3	23	0.833333333	0.833333333	0.166666667	0.166666667	1	275	1	1.47826087	35.56521739	0.043478261	4.086956522	3.913043478	1	1
393	jnumericallib	2	60	0.95754717	0.964622642	0.04245283	0.035377358	5	175	1.631578947	1	31.84210526	0.894736842	3.842105263	3.842105263	105	1
414	kevinlifont-metronome	2	35	0.902173913	0.888434947	0.097826087	0.111565053	5	189	2.384615385	1.115384615	13.69230769	0	4.269230769	4.269230769	45	0
291	gwtgantt	2	43	0.538461538	0.574416977	0.461538462	0.425583023	3	599	3.145833333	1.6875	52.39583333	0.229166667	14.625	10.35416667	90	0
799	wolverine-cwp10	3	183	1	0.877083333	0	0.122916667	5	140	2.5	1.3125	63.5	0	7.3125	7.3125	35	1
731	tp-fmin106	2	8	0.685185185	0.685185185	0.314814815	0.314814815	1	65	1.166666667	1	41.5	0	10.33333333	10.33333333	26	1
446	lupita-search2	2	34	0.666666667	0.695512821	0.333333333	0.304487179	2	625	1.25	1.55	63.75	0.05	5.4	5.05	5	1
28	algoritmoevolutivo	2	28	0.9	0.903846154	0.1	0.096153846	2	108	2.75	1	35.75	0	4.75	4.75	9	0
242	failufc	2	70	0.94140625	0.91993099	0.05859375	0.08006901	4	735	1.24137931	1.448275862	12.82758621	0.103448276	3.24137931	2.620689655	255	1
133	comest	3	57	0.675925926	0.675925926	0.324074074	0.324074074	1	354	1.857142857	1.571428571	41.30952381	0.380952381	8.071428571	4.357142857	35	1
433	linea-de-produstos	2	16	0.517241379	0.590909091	0.482758621	0.409090909	2	59	1.461538462	1.076923077	19.23076923	0	2.307692308	2.307692308	28	1
546	pod-took-rmi	2	31	0.517241379	0.588235294	0.482758621	0.411764706	2	195	2.84	1.36	49.72	0	9.08	9.08	28	0
109	chuck-norris-proyect	4	167	0.730555556	0.727691511	0.269444444	0.272308489	2	2239	3.544217687	1.823129252	50.3707483	0.448979592	16.55782313	9.942176871	89	0
316	humanminoritygame	2	218	0.984126984	0.930615117	0.015873016	0.069384883	5	516	3.314814815	1.444444444	43.68518519	0.240740741	7.962962963	7.074074074	251	1
539	peno3-2010-cwa1	6	389	1	0.890680056	0	0.109319944	6	921	2.375	1.365384615	51.11538462	0	6.269230769	6.269230769	41	0
69	beer-of-the-month	4	173	0.489304813	0.490621679	0.510695187	0.509378321	5	417	2.7	1.575	32.05	0.2	6.15	5.9	373	1
789	wang-mendel	2	20	0.833333333	0.785714286	0.166666667	0.214285714	2	109	1.555555556	1	24.55555556	0	4	4	2	1
579	proyecto-venehealth	2	13	0.954545455	0.962121212	0.045454545	0.037878788	2	1758	1.666666667	1.833333333	68.68888889	0.055555556	6.422222222	5.622222222	10	0
571	projet-rmi	2	15	0.782608696	0.782608696	0.217391304	0.217391304	1	421	1.72	1.48	34.6	0.04	5.92	5.44	22	1
381	jbxml	2	111	0.162139219	0.575405029	0.837860781	0.424594971	6	175	2.4	1.6	40.8	0.2	16.06666667	12.53333333	588	1
108	chat-system-javaee	2	22	0.574074074	0.702279202	0.425925926	0.297720798	4	68	1.25	1.25	44.875	0	4.5	4.5	26	1
766	ullbinpacking	4	61	0.388888889	0.372931442	0.611111111	0.627068558	4	144	1.5	1	50.5	0	9.875	9.875	98	0
798	wmh-sudoku	2	10	0.490566038	0.490566038	0.509433962	0.509433962	1	90	2.666666667	1.444444444	64.11111111	0.222222222	12.55555556	11	52	1
577	proyecto-maziacs	3	28	0.75	0.759259259	0.25	0.240740741	2	235	3.530612245	1.367346939	48.24489796	0.326530612	13.16326531	10.55102041	11	0
26	algo3venehealthfinal	2	6	1	1	0	0	2	1837	2.770833333	1.770833333	70.65625	0.083333333	9.65625	8.09375	0	1
369	iso3--pita--wii	2	148	0.957894737	0.862020791	0.042105263	0.137979209	3	299	4.058823529	1.411764706	57.35294118	0	24.23529412	24.23529412	94	1
460	maziacs-project	3	21	0.916666667	0.920634921	0.083333333	0.079365079	2	319	3.571428571	1.367346939	48.30612245	0.387755102	14.46938776	11.51020408	3	1
755	ttmsys	2	227	0.612903226	0.618015414	0.387096774	0.381984586	3	173	3.90625	1.1875	56.46875	0.1875	17.9375	14.875	30	1
3	2d-java-game-engine	2	63	0.59375	0.577860169	0.40625	0.422139831	2	399	3.366666667	1.633333333	59.73333333	0.1	7.766666667	6.833333333	47	0
486	mpire2	2	186	0.500764526	0.732632828	0.499235474	0.267367172	5	250	2.133333333	1.066666667	55.86666667	0	8.2	8.2	653	1
549	polytech-simu-2	4	32	0.5625	0.5625	0.4375	0.4375	1	160	2.055555556	1.333333333	48.88888889	0.333333333	6.333333333	6.166666667	3	0
284	gremo-na-pijaco	2	73	0.881578947	0.806197411	0.118421053	0.193802589	4	280	3.565217391	1.47826087	53.65217391	0.043478261	6.47826087	6.47826087	37	1
70	ben-evc	2	40	0.677419355	0.677419355	0.322580645	0.322580645	1	143	2.538461538	1.769230769	57.92307692	0.153846154	5.461538462	5.153846154	61	1
145	controle-estoque-swing	2	9	0.75	0.78125	0.25	0.21875	2	139	0.8	2	46.4	0	3.8	3.8	3	0
42	apero-3il-verschaete-vidaillac	2	41	0.833333333	0.837837838	0.166666667	0.162162162	2	177	1.736842105	1.315789474	59.05263158	0.263157895	8.263157895	7.473684211	17	0
519	oopiteration1	9	392	0.833333333	0.833333333	0.166666667	0.166666667	1	535	3.62745098	1.37254902	39.03921569	0.176470588	8.098039216	6.156862745	3	0
606	rowteamracing	2	34	0.544280443	0.780624117	0.455719557	0.219375883	5	444	1.451612903	1.35483871	43.51612903	0.096774194	5.806451613	5.225806452	270	1
655	sistran-truequeandes	2	35	0.705882353	0.705882353	0.294117647	0.294117647	1	516	1.296296296	1.740740741	55.66666667	0.37037037	8.074074074	4	16	1
406	jtestdesigner	2	130	0.953703704	0.954427083	0.046296296	0.045572917	2	655	2.545454545	1.431818182	67.29545455	0	12.34090909	12.34090909	107	0
503	newtdm	2	419	0.625806452	0.625806452	0.374193548	0.374193548	1	1398	3.918518519	1.888888889	56.97037037	0.562962963	20.14814815	16.0962963	619	1
58	atxintxi	3	10	0.533333333	0.5	0.466666667	0.5	2	35	0.8	1.6	54.6	0	4.6	4.6	14	0
586	question-maker-joeygeek	2	3	1	1	0	0	1	5	0	1	0	0	1	1	0	0
736	tracktor	2	10	1	1	0	0	3	71	0.285714286	1.285714286	19	0	1.428571429	1.428571429	0	1
624	search-with-yahoo-api	2	17	0.928571429	0.928571429	0.071428571	0.071428571	1	91	2	1.111111111	49.33333333	0	7.111111111	7.111111111	13	0
691	t-2	5	4254	0.88283157	0.681369478	0.11716843	0.318630522	41	13415	3.661298701	1.712207792	29.27636364	0.387532468	8.979220779	5.70961039	1228	0
282	goodfeeling	7	107	0.304347826	0.378626842	0.695652174	0.621373158	3	629	2.085714286	1.342857143	30.85714286	0.057142857	5.571428571	5.571428571	91	1
679	stne-forritunarverk2	3	17	0.714285714	0.782312925	0.285714286	0.217687075	2	88	0.833333333	1	26	0	3.833333333	3.833333333	6	1
60	awesomeexpress	4	69	0.5625	0.593023256	0.4375	0.406976744	3	43	0.888888889	1	18.33333333	0	2.111111111	2.111111111	7	0
405	jtestdesign	2	37	0.909090909	0.911616162	0.090909091	0.088383838	2	693	2.70212766	1.404255319	65.53191489	0	13	13	10	1
230	epurchasing	2	50	0.617346939	0.628279883	0.382653061	0.371720117	2	428	4.43902439	1.829268293	48.12195122	0.414634146	14.58536585	7.951219512	97	1
626	selecao-copin	2	151	1	1	0	0	1	12	1.5	1.5	40	0	9	9	0	1
808	xmplib	2	15	0.011198208	0.163321561	0.988801792	0.836678439	2	255	2.296296296	1.592592593	61.07407407	0.592592593	33.66666667	14.37037037	892	0
428	lambert1	19	264	0.421052632	0.423435131	0.578947368	0.576564869	2	394	2.526315789	1.631578947	39.15789474	0.578947368	15.5	5.894736842	45	0
397	jpeglib	2	9	0.006718925	0.006718925	0.993281075	0.993281075	1	750	3.120481928	1.879518072	34.04819277	0.506024096	17.62650602	7.554216867	892	1
317	ia-2011-unicorn-vs-kitty	2	39	0.70212766	0.70212766	0.29787234	0.29787234	1	179	4.476190476	1.142857143	56.9047619	0.523809524	12.61904762	12.57142857	46	1
611	s11oopiteration2tikal	9	556	0.75	0.752480159	0.25	0.247519841	4	1278	3.977272727	1.568181818	35.03787879	0.310606061	9.340909091	5.840909091	3	1
355	ipmpro	2	6	0.375	0.53125	0.625	0.46875	2	108	1.111111111	1.333333333	49.44444444	0	3.666666667	3.666666667	3	1
260	free-fall-modela2	3	32	0.362745098	0.426470588	0.637254902	0.573529412	3	169	0.583333333	1.5	35.91666667	0	3.916666667	3.916666667	33	0
81	booksmgt	2	6	0.001119821	0.334079881	0.998880179	0.665920119	2	463	2.421052632	1.789473684	54.42105263	0	8	8	892	1
7	adb-qprober	2	23	1	1	0	0	1	126	1.333333333	1	51	0	7	7	5	1
219	ema-velib	4	612	0.909090909	0.910450015	0.090909091	0.089549985	2	1094	3.227272727	1.636363636	44.57954545	0.329545455	7.579545455	5.784090909	21	0
548	poli-sin	2	10	0.517241379	0.517241379	0.482758621	0.482758621	1	247	3.083333333	1.166666667	35.04166667	0.166666667	10.125	8.708333333	86	1
687	sw4j	2	159	0.501680672	0.501680672	0.498319328	0.498319328	1	3092	3.367088608	1.35443038	47.87341772	0.601265823	10.27848101	7.227848101	594	1
769	upcdew-20110-grupo4	3	133	0.545833333	0.528947368	0.454166667	0.471052632	3	112	1.458333333	1.25	28.91666667	0	7.75	7.75	79	0
1	1-2-tercera-entrega	2	17	0.55	0.55	0.45	0.45	1	386	2.243902439	1.317073171	58.65853659	0	5.682926829	5.682926829	9	0
162	cuomo	2	56	0.190140845	0.698778833	0.809859155	0.301221167	10	2184	2.777777778	1.095238095	37.11111111	0.007936508	5.738095238	5.674603175	70	0
456	master-center	2	60	0.954545455	0.882757092	0.045454545	0.117242908	4	1244	0.142857143	1.982142857	52.39285714	0	2.375	2.375	32	1
309	hide-my-secret	2	42	0.5	0.512820513	0.5	0.487179487	2	1153	4.102564103	1.803418803	55.53846154	0.162393162	11.91452991	9.965811966	39	1
348	inikah2	19	4729	0.199406968	0.318884939	0.800593032	0.681115061	16	1705	0.97826087	1.760869565	29.04347826	0.065217391	5.891304348	5.760869565	638	0
768	upcdew-20110-grupo04	2	120	0.944444444	0.944444444	0.055555556	0.055555556	1	190	2.275862069	1.413793103	49.65517241	0	7.344827586	7.344827586	8	1
525	os-project-1-11	3	21	0.578947368	0.578947368	0.421052632	0.421052632	1	63	2.111111111	1.333333333	32.88888889	0	3.666666667	3.666666667	18	0
706	teamawesomeexpress	4	137	0.87295082	0.873891925	0.12704918	0.126108075	2	640	3.296296296	1.62962963	55.96296296	0.148148148	10.11111111	7.148148148	60	1
151	cs141-techersays-droid	2	12	0.571428571	0.775	0.428571429	0.225	4	153	0.909090909	1.727272727	44.45454545	0	2.545454545	2.545454545	69	0
376	java-bullet-hell-project	2	67	0.5	0.516129032	0.5	0.483870968	2	635	3.764705882	1.617647059	38.29411765	0.588235294	12.5	5.794117647	42	1
115	civic-engine	2	41	0.729508197	0.729508197	0.270491803	0.270491803	1	411	1.744186047	1.697674419	41.04651163	0.465116279	7.418604651	5.023255814	60	1
635	sica	2	194	0.981060606	0.578011629	0.018939394	0.421988371	8	1047	2.544444444	1.211111111	43.65555556	0	12.34444444	12.34444444	527	1
294	gwt-touch	2	35	0.712121212	0.794372294	0.287878788	0.205627706	3	268	1.607843137	1.882352941	54.66666667	0.078431373	7	6.31372549	32	1
526	os-project-2-11	2	8	0.6	0.8125	0.4	0.1875	3	95	1.625	1	30.75	0	4	4	4	1
487	mpower-plugins	2	61	0.783898305	0.812441315	0.216101695	0.187558685	14	795	3.361111111	1.972222222	49.60185185	0.694444444	14.68518519	7.888888889	117	1
677	starcafe-project	2	27	0.847826087	0.847826087	0.152173913	0.152173913	1	188	1.8	1.466666667	55.2	0.2	6.733333333	6.133333333	22	1
483	monopoly-modela2	3	42	0.703703704	0.711111111	0.296296296	0.288888889	2	508	2.346153846	1.884615385	57	0.115384615	9.730769231	8.346153846	8	1
529	palace-of-wallace	2	15	0.5	0.833333333	0.5	0.166666667	6	90	2.055555556	1.444444444	22.77777778	0.222222222	4.5	3.388888889	59	0
440	log320-compression	2	14	0.763157895	0.763157895	0.236842105	0.236842105	1	98	0.857142857	1.571428571	46.57142857	0.285714286	5.285714286	4.714285714	18	0
187	dmu-carletti-project	4	297	0.722222222	0.643053174	0.277777778	0.356946826	7	333	3.92	1.56	52.28	0.16	6.8	6.24	26	0
11	aegas	4	397	0.977272727	0.977342873	0.022727273	0.022657127	2	384	3.222222222	1.533333333	38.48888889	0.133333333	6.933333333	5.577777778	65	0
188	dmu-carletti-project-caos	4	50	0.75	0.796875	0.25	0.203125	7	32	3	1	38.5	0	6	6	2	1
515	ogp-2debach-nbpdpdtb	2	206	1	0.896125433	0	0.103874567	6	366	4.891891892	1.540540541	47.35135135	0.648648649	34.75675676	14.91891892	81	1
95	caltech-cs141-techerlink	2	19	0.513888889	0.713636364	0.486111111	0.286363636	4	1476	3.28125	1.54375	38.025	0.5375	6.98125	5.06875	35	1
466	mdettla-collab	2	40	0.928571429	0.931122449	0.071428571	0.068877551	2	353	2.882352941	1.37254902	33.88235294	0.137254902	5.68627451	4.745098039	62	1
218	ema-othello	2	150	1	0.988732394	0	0.011267606	3	249	1.95	1.4	22.5	0.5	9.1	6.55	19	1
692	tabela-hash	5	70	0.825	0.825	0.175	0.175	1	184	3	1.166666667	36.83333333	0.083333333	8.583333333	8.25	7	0
39	android-palace-of-wallace	2	107	1	1	0	0	5	329	5.428571429	1.657142857	62.77142857	0.628571429	12.14285714	7.8	12	1
552	portal-bancario-bb	5	62	0.118181818	0.558843335	0.881818182	0.441156665	3	705	1.554347826	1.597826087	43.93478261	0.489130435	18.63043478	10.04347826	65	1
513	ocl-jm-compiler	3	210	0.86984127	0.804074073	0.13015873	0.195925927	9	359	3.3	1.475	50.6	0.175	12.3	9.25	104	1
639	siges-ucla	2	20	0.9375	0.9375	0.0625	0.0625	1	949	3.575342466	1.465753425	62.08219178	0	8.095890411	8.095890411	7	1
304	hapax2	3	37	0.269791667	0.269791667	0.730208333	0.730208333	1	172	3.157894737	1.526315789	41.42105263	0.368421053	8.368421053	7.263157895	639	1
646	sina-weibo4android	2	19	0.072289157	0.072289157	0.927710843	0.927710843	1	673	4.06779661	1.423728814	58.30508475	0.372881356	25.05084746	18.52542373	82	1
353	invernaderofabrica	2	17	0.330128205	0.330128205	0.669871795	0.669871795	1	313	2.717391304	1.543478261	41.45652174	0.543478261	8.673913043	4.760869565	155	1
436	livraria-web	2	11	0.5	0.666666667	0.5	0.333333333	2	166	1.35	1.05	46.7	0	7.75	7.75	3	1
389	jjspell	2	4	0.003067485	0.003067485	0.996932515	0.996932515	1	68	1.714285714	1.142857143	31	0.142857143	6.714285714	5.142857143	162	1
98	carlettinitten	3	133	0.659574468	0.659574468	0.340425532	0.340425532	1	205	3.272727273	1.454545455	59.40909091	0	9.318181818	9.318181818	46	1
461	mc011-gr12	2	185	0.995867769	0.898029179	0.004132231	0.101970821	28	988	5.021428571	1.842857143	34.13571429	0.6	10.62857143	4.821428571	120	1
647	sina-weibo4j	2	13	0.455128205	0.455128205	0.544871795	0.544871795	1	775	4.2	1.507692308	52.47692308	0.492307692	24.43076923	17.30769231	77	0
